Category:,Congress,Bill Type,Bill Number,Vote Position
passage-suspension,116,hr,1654,Yea
passage-suspension,116,hr,2426,Yea
passage-suspension,116,hr,2440,Yea
passage,116,hres,105,Yea
passage,116,hres,271,Yea
passage-suspension,116,hr,428,Yea
passage,116,hjres,31,Yea
passage,116,hres,274,Yea
passage,116,hr,1941,Yea
passage-suspension,116,hr,769,Yea
passage-suspension,116,hr,66,Yea
passage,116,hres,144,Yea
passage-suspension,116,hr,1876,Yea
passage,116,hjres,46,Yea
passage,116,hr,2513,Yea
passage,116,hres,576,Yea
passage-suspension,116,hr,4407,Yea
passage-suspension,116,hr,777,Yea
passage,116,hr,2203,Yea
passage-suspension,116,hr,596,Yea
passage-suspension,116,hres,41,Yea
passage,116,hres,43,Yea
passage,116,hconres,24,Yea
passage-suspension,116,hr,3190,Yea
passage-suspension,116,hres,273,Yea
passage,116,hres,87,Yea
passage-suspension,116,hres,328,Yea
passage-suspension,116,s,47,Yea
passage-suspension,116,hr,1420,Yea
passage-suspension,116,hr,831,Yea
passage-suspension,116,hr,449,Yea
passage,116,hr,1112,Yea
passage,116,hr,3624,Yea
passage-suspension,116,hr,269,Yea
passage-suspension,116,hr,251,Yea
passage-suspension,116,hjres,77,Yea
passage-suspension,116,hr,1381,Yea
passage-suspension,116,hr,4406,Yea
passage-suspension,116,hr,2385,Yea
passage,116,hres,124,Yea
passage,116,hr,265,Yea
passage,116,hres,294,Yea
passage-suspension,116,hr,507,Yea
passage-suspension,116,hr,1065,Yea
passage-suspension,116,hr,3375,Yea
passage,116,hr,648,Yea
passage,116,hres,52,Yea
passage,116,hres,558,Yea
passage-suspension,116,hconres,19,Yea
passage,116,hr,5430,Yea
passage,116,hres,61,Yea
passage-suspension,116,hr,91,Yea
passage,116,hres,591,Yea
passage,116,hr,7,Yea
passage-suspension,116,hr,95,Yea
passage,116,hr,267,Yea
passage-suspension,116,s,49,Yea
passage,116,hres,629,Yea
passage-suspension,116,hr,4695,Yea
passage,116,hjres,28,Yea
passage,116,hres,122,Yea
passage-suspension,116,hr,4285,Yea
passage-suspension,116,hr,829,Yea
passage-suspension,116,hr,150,Yea
passage,116,hjres,37,Yea
passage,116,hr,1644,Yea
passage-suspension,116,hr,1079,Yea
passage-suspension,116,hr,1331,Yea
passage-suspension,116,hr,450,Yea
passage,116,hres,5,Yea
passage-suspension,116,s,178,Yea
passage-suspension,116,hres,432,Yea
passage-suspension,116,hr,2548,Yea
passage-suspension,116,hr,1952,Yea
passage,116,hres,492,Yea
passage-suspension,116,hres,546,Yea
passage,116,s,1790,Yea
passage-suspension,116,hr,3530,Yea
passage,116,hr,3401,Yea
passage-suspension,116,hr,4634,Yea
passage-suspension,116,hr,542,Yea
passage-suspension,116,hr,4162,Yea
passage-suspension,116,hr,722,Yea
passage,116,hres,491,Yea
passage-suspension,116,hres,106,Yea
passage,116,hr,1865,Yea
passage,116,hres,389,Yea
passage-suspension,116,hr,2037,Yea
passage-suspension,116,hr,3224,Yea
passage,116,hr,3351,Yea
passage,116,hres,695,Yea
passage,116,hres,708,Yea
passage-suspension,116,hr,2590,Yea
passage-suspension,116,hr,4344,Yea
passage-suspension,116,hr,2539,Yea
passage,116,hr,3055,Yea
passage-suspension,116,hr,1044,Yea
passage-suspension,116,hr,737,Yea
passage,116,hres,713,Yea
passage,116,hr,729,Yea
passage-suspension,116,hr,299,Yea
passage,116,hres,748,Yea
passage-suspension,116,hr,2379,Yea
passage-suspension,116,hr,3304,Yea
passage-suspension,116,hr,4739,Yea
passage-suspension,116,hr,2157,Yea
passage,116,hres,758,Yea
passage-suspension,116,hres,246,Yea
passage,116,hres,741,Yea
passage-suspension,116,s,1838,Yea
passage-suspension,116,hr,2515,Yea
passage,116,hres,660,Yea
passage-suspension,116,hr,2940,Yea
passage-suspension,116,hr,549,Yea
passage,116,hr,2157,Yea
passage-suspension,116,hr,5363,Yea
passage-suspension,116,hr,2852,Yea
passage,116,hr,8,Yea
passage-suspension,116,hr,624,Yea
passage-suspension,116,hr,540,Yea
passage,116,hr,205,Yea
passage,116,hres,281,Yea
passage,116,hres,329,Yea
passage-suspension,116,hr,1503,Yea
passage-suspension,116,hr,693,Yea
passage-suspension,116,hr,116,Yea
passage-suspension,116,hr,1595,Yea
passage-suspension,116,hr,758,Yea
veto-override,116,hjres,46,Yea
passage,116,hres,577,Yea
passage,116,hr,1,Yea
passage,116,hres,655,Yea
passage-suspension,116,hr,2115,Yea
passage,116,hres,646,Yea
passage,116,hr,268,Yea
passage-suspension,116,hr,297,Yea
passage,116,hr,3877,Yea
passage,116,hres,145,Yea
passage-suspension,116,hres,79,Yea
passage-suspension,116,hr,1704,Yea
passage-suspension,116,hr,1768,Yea
passage,116,hres,548,Yea
passage-suspension,116,hr,502,Yea
passage-suspension,116,hr,1388,Yea
passage,116,hres,650,Yea
passage-suspension,116,hr,190,Yea
passage-suspension,116,hr,1616,Yea
passage-suspension,116,hr,1122,Yea
passage-suspension,116,hres,156,Yea
passage-suspension,116,hjres,27,Yea
passage,116,hres,866,Yea
passage-suspension,116,hres,387,Yea
passage-suspension,116,hr,6074,Yea
passage-suspension,116,hr,4852,Yea
passage-suspension,116,hr,6210,Yea
passage,116,hr,2486,Yea
passage,116,hr,2486,Yea
passage-suspension,116,hr,8337,Yea
passage,116,hr,2,Yea
passage,116,hres,790,Yea
passage,116,hres,965,Yea
passage,116,hr,6800,Yea
passage,116,hres,811,Yea
passage,116,hres,1028,Yea
passage,116,hr,6395,Yea
passage,116,hr,1957,Yea
passage-suspension,116,hr,2490,Yea
passage-suspension,116,hr,5664,Yea
passage-suspension,116,hr,5932,Yea
passage-suspension,116,hr,7909,Yea
passage,116,hres,798,Yea
passage-suspension,116,hr,4331,Yea
passage,116,hres,967,Yea
passage-suspension,116,s,979,Yea
passage-suspension,116,hr,5758,Yea
passage-suspension,116,hjres,110,Yea
passage,116,hres,1224,Yea
passage,116,hres,1271,Yea
passage-suspension,116,hr,8900,Yea
passage-suspension,116,hjres,107,Not Voting
passage,116,hres,1161,Yea
passage,116,hr,925,Yea
passage-suspension,116,hr,2881,Yea
passage,116,hres,779,Yea
passage,116,hr,6395,Yea
passage,116,hres,1129,Yea
passage-suspension,116,hres,512,Yea
passage,116,hres,1244,Yea
veto-override,116,hr,6395,Yea
passage-suspension,116,s,461,Yea
passage-suspension,116,hres,1155,Yea
passage-suspension,116,hr,451,Yea
passage,116,hr,4447,Yea
passage-suspension,116,hr,8354,Yea
passage-suspension,116,hr,9051,Yea
passage,116,hr,1425,Yea
passage,116,hr,550,Yea
passage,116,hr,550,Yea
passage,116,hres,981,Yea
passage,116,hr,2546,Yea
passage-suspension,116,hr,3413,Yea
passage,116,hres,826,Yea
passage,116,hres,844,Yea
passage-suspension,116,hr,4894,Yea
passage-suspension,116,hres,756,Yea
passage-suspension,116,s,2193,Yea
passage-suspension,116,hr,6782,Yea
passage-suspension,116,hr,7010,Yea
passage,116,hr,51,Yea
passage-suspension,116,s,3201,Yea
passage-suspension,116,hr,4044,Yea
passage,116,hr,7027,Yea
passage-suspension,116,hr,1980,Yea
passage-suspension,116,hr,1771,Yea
passage,116,hr,8015,Yea
passage,116,hres,1053,Yea
passage,116,hr,7617,Yea
passage,116,hres,938,Yea
passage,116,hr,535,Yea
passage-suspension,116,hr,4335,Yea
passage-suspension,116,hr,266,Yea
passage,116,hjres,76,Yea
passage-suspension,116,s,1678,Yea
passage-suspension,116,hr,35,Yea
passage,116,hr,2694,Yea
passage-suspension,116,hr,2819,Yea
passage,116,hr,2574,Yea
passage-suspension,116,hr,4508,Yea
passage,116,hr,7608,Yea
passage,116,hres,833,Yea
passage,116,hr,2339,Yea
passage-suspension,116,hr,4704,Yea
passage-suspension,116,hr,943,Yea
passage-suspension,116,hr,2398,Yea
passage-suspension,116,hr,6201,Yea
passage-suspension,116,hr,7573,Yea
passage-suspension,116,hr,5003,Yea
passage,116,hres,1067,Yea
passage-suspension,116,s,2163,Yea
passage,116,hres,908,Yea
passage,116,hres,1060,Yea
passage,116,hjres,79,Yea
passage,116,hres,877,Yea
passage-suspension,116,s,3147,Yea
passage,116,hres,781,Yea
passage,116,hres,1154,Yea
passage,116,hr,8294,Yea
passage-suspension,116,hr,5078,Yea
passage-suspension,116,hr,4764,Yea
passage,116,hres,1164,Yea
passage-suspension,116,s,906,Yea
passage-suspension,116,hr,3250,Yea
passage-suspension,116,hr,7995,Yea
passage,116,hres,1153,Yea
passage,116,hr,6270,Yea
passage-suspension,116,s,327,Yea
passage-suspension,116,hr,4611,Yea
passage,116,hconres,83,Yea
passage-suspension,116,s,2216,Yea
passage-suspension,116,hr,5040,Yea
passage,116,hr,133,Yea
passage-suspension,116,hr,1380,Yea
passage,116,hr,3884,Yea
passage,116,hr,133,Yea
passage-suspension,116,s,2981,Yea
passage,116,hr,2639,Yea
passage-suspension,116,hr,2932,Yea
passage-suspension,116,s,760,Yea
passage,116,hres,1092,Yea
passage,116,hr,1140,Yea
veto-override,116,hjres,76,Yea
passage-suspension,116,hr,2382,Yea
passage,116,hjres,90,Yea
passage-suspension,116,hres,410,Yea
passage,116,hres,1107,Yea
passage,116,hr,7327,Yea
passage,116,hres,891,Yea
passage,116,hr,5687,Yea
passage,116,hr,6172,Yea
passage,116,hres,1017,Yea
passage,116,hr,7301,Yea
passage-suspension,116,s,3744,Yea
passage-suspension,116,hr,4031,Yea
passage,116,hr,5332,Yea
passage,116,hr,7120,Yea
passage,116,hr,3621,Yea
passage-suspension,119,hr,43,Yea
passage,119,hr,30,Nay
passage-suspension,119,hr,153,Yea
passage-suspension,119,hr,187,Yea
passage,119,hr,35,Nay
passage-suspension,119,hr,186,Yea
passage,119,hr,21,Nay
passage-suspension,119,hr,776,Yea
passage,119,hres,5,Nay
passage,119,hr,27,Nay
passage,119,hr,26,Nay
passage-suspension,119,hr,164,Yea
passage-suspension,119,hr,144,Yea
passage-suspension,119,hr,165,Yea
passage,119,hr,471,Nay
passage-suspension,119,hr,375,Yea
passage,119,s,5,Nay
passage,119,hr,33,Yea
passage,119,hr,28,Nay
passage,119,hr,77,Nay
passage,119,hr,29,Nay
passage-suspension,119,hr,192,Yea
passage-suspension,119,hr,152,Yea
passage,119,hr,23,Yea
passage-suspension,119,hr,736,Yea
passage-suspension,119,hr,692,Yea
