Category:,Congress,Bill Type,Bill Number,Vote Position
passage,102,hr,5260.0,Yea
passage,102,hr,2194.0,Yea
passage-suspension,102,hjres,512.0,Nay
passage,102,s,2532.0,Nay
passage,102,hres,574.0,Yea
passage,102,hconres,192.0,Yea
passage,102,hres,591.0,Yea
passage,102,hres,543.0,Yea
passage,102,hres,471.0,Yea
passage-suspension,102,hr,3247.0,Not Voting
passage,102,hjres,456.0,Yea
passage,102,hr,5487.0,Yea
passage-suspension,102,hr,5333.0,Yea
passage,102,hr,4691.0,Yea
passage,102,hres,386.0,Yea
passage,102,hr,3590.0,Not Voting
passage-suspension,102,hr,5058.0,Nay
passage,102,hres,440.0,Yea
passage,102,hres,450.0,Nay
passage,102,hr,3553.0,Yea
passage,102,hres,551.0,Yea
passage,102,hr,4210.0,Yea
passage,102,hconres,246.0,Yea
passage,102,hres,444.0,Yea
passage,102,hres,402.0,Yea
passage-suspension,102,s,1306.0,Yea
passage,102,hr,5677.0,Yea
passage,102,hres,456.0,Yea
passage,102,hres,443.0,Yea
passage,102,hr,4850.0,Yea
passage,102,hr,4210.0,Yea
passage,102,hr,1236.0,Yea
passage,102,hjres,222.0,Yea
passage,102,hr,2686.0,Yea
passage,102,hres,111.0,Yea
passage-suspension,102,hr,2454.0,Yea
passage,102,hres,280.0,Yea
passage,102,hr,2699.0,Yea
passage-suspension,102,hres,95.0,Yea
passage,102,hres,166.0,Not Voting
passage-suspension,102,hr,555.0,Yea
passage,102,hres,252.0,Yea
passage-suspension,102,sconres,2.0,Yea
passage-suspension,102,hr,180.0,Yea
passage,102,hres,88.0,Yea
passage-suspension,102,hr,232.0,Yea
passage,102,hr,1.0,Yea
passage,102,hres,277.0,Nay
passage,102,s,248.0,Yea
passage,102,hr,2.0,Yea
passage,102,hres,266.0,Yea
passage,102,hr,2622.0,Yea
passage,102,hres,241.0,Yea
passage-suspension,102,hr,154.0,Yea
passage-suspension,102,hr,598.0,Yea
passage-suspension,102,hr,707.0,Yea
passage,102,hr,2506.0,Yea
passage-suspension,102,hconres,41.0,Yea
passage-suspension,102,hr,991.0,Yea
passage-suspension,102,hr,556.0,Yea
passage,102,hconres,191.0,Yea
passage-suspension,102,hjres,346.0,Yea
passage-suspension,102,hr,1107.0,Yea
passage,102,hres,294.0,Not Voting
passage,102,hres,230.0,Yea
passage,102,hres,279.0,Yea
passage,102,hr,3750.0,Yea
passage,102,s,1722.0,Yea
passage,102,hr,1426.0,Yea
passage-suspension,102,hres,287.0,Yea
passage,102,hr,2900.0,Yea
passage-suspension,102,hr,2893.0,Yea
passage,102,hr,1989.0,Yea
passage,102,hr,2707.0,Yea
passage,102,hjres,313.0,Yea
passage-suspension,102,hr,3033.0,Yea
passage,102,hr,3201.0,Yea
passage,102,hres,206.0,Yea
passage,102,hr,1455.0,Yea
passage,102,hr,2698.0,Yea
passage-suspension,102,hr,3029.0,Yea
passage,102,hr,2942.0,Yea
passage,102,hres,283.0,Yea
passage,102,hr,2707.0,Yea
passage-suspension,102,s,483.0,Yea
passage-suspension,102,hconres,197.0,Yea
passage-suspension,102,hr,2042.0,Yea
passage,102,hres,101.0,Yea
passage,102,hconres,121.0,Yea
passage,102,hr,2707.0,Yea
passage,102,s,419.0,Nay
passage,102,s,419.0,Nay
passage,102,s,725.0,Yea
passage,102,hres,275.0,Yea
passage,102,hr,2251.0,Yea
passage,102,hres,158.0,Nay
passage-suspension,102,hr,1642.0,Yea
passage,102,hres,247.0,Yea
passage,102,hr,1281.0,Yea
passage-suspension,102,hr,2032.0,Yea
passage,102,hr,1281.0,Not Voting
passage,102,hres,123.0,Yea
passage,102,s,1745.0,Yea
passage-suspension,102,hr,26.0,Yea
passage,102,hr,6.0,Nay
passage-suspension,102,hr,4.0,Yea
passage-suspension,102,hr,3.0,Yea
passage-suspension,102,hconres,44.0,Yea
passage-suspension,102,sjres,55.0,Yea
passage,102,hres,232.0,Yea
passage,102,hconres,121.0,Yea
passage,102,hr,1988.0,Yea
passage,102,hr,2508.0,Nay
passage,102,hr,3575.0,Yea
passage-suspension,102,hr,479.0,Yea
passage,102,hr,2369.0,Yea
passage-suspension,102,hr,586.0,Yea
passage-suspension,102,hconres,40.0,Yea
passage-suspension,102,hconres,48.0,Yea
passage-suspension,102,hres,116.0,Yea
passage,102,hres,144.0,Yea
passage,102,hres,176.0,Yea
passage,102,hr,2251.0,Yea
passage,102,hr,2950.0,Yea
passage,102,hr,2427.0,Yea
passage,102,hr,2519.0,Nay
passage-suspension,102,hconres,199.0,Yea
passage,102,hres,298.0,Not Voting
passage,102,s,1722.0,Yea
passage,102,hres,301.0,Yea
passage,102,hjres,77.0,Nay
passage,102,hres,195.0,Yea
passage,102,hconres,32.0,Yea
passage,102,hres,226.0,Yea
passage,102,hres,299.0,Nay
passage,102,hr,2519.0,Yea
passage-suspension,102,hr,500.0,Yea
passage,102,hr,3039.0,Yea
passage,102,hres,286.0,Yea
passage,102,hres,309.0,Nay
passage-suspension,102,hr,3909.0,Yea
passage,102,hr,14.0,Yea
passage-suspension,102,hres,282.0,Yea
passage,102,hr,2967.0,Not Voting
passage,102,hjres,263.0,Yea
passage,102,hjres,308.0,Nay
passage,102,hr,2100.0,Nay
passage,102,hr,2699.0,Yea
passage,102,hr,3595.0,Yea
passage-suspension,102,hconres,226.0,Yea
passage,102,hr,2212.0,Yea
passage,102,hres,236.0,Yea
passage,102,hr,2212.0,Yea
passage,102,hr,2521.0,Nay
passage,102,hr,355.0,Yea
passage,102,hr,429.0,Yea
passage-suspension,102,s,534.0,Yea
passage-suspension,102,hr,3298.0,Yea
passage,102,hres,177.0,Yea
passage-suspension,102,s,565.0,Yea
passage,102,hres,159.0,Yea
passage-suspension,102,hconres,45.0,Not Voting
passage,102,hres,157.0,Yea
passage,102,hres,146.0,Nay
passage-suspension,102,hr,3350.0,Yea
passage,102,hr,2621.0,Not Voting
passage-suspension,102,hr,1047.0,Yea
passage,102,hr,1282.0,Yea
passage,102,hjres,360.0,Yea
passage,102,hres,156.0,Not Voting
passage,102,hres,179.0,Not Voting
passage,102,hr,2519.0,Yea
passage,102,hres,92.0,Yea
passage,102,hres,270.0,Yea
passage,102,hres,105.0,Yea
passage,102,hr,2100.0,Nay
passage,102,hr,1282.0,Nay
passage,102,hr,2426.0,Yea
passage,103,hres,226.0,Yea
passage,103,hres,132.0,Yea
passage-suspension,103,hr,1109.0,Yea
passage-suspension,103,hr,2684.0,Yea
passage-suspension,103,hres,188.0,Not Voting
passage,103,hr,1845.0,Yea
passage-suspension,103,hr,904.0,Yea
passage-suspension,103,hr,890.0,Yea
passage,103,hr,1335.0,Yea
passage-suspension,103,s,326.0,Yea
passage-suspension,103,sconres,50.0,Yea
passage,103,hr,1025.0,Yea
passage,103,hres,319.0,Yea
passage,103,hjres,283.0,Yea
passage,103,hres,163.0,Yea
passage-suspension,103,hr,20.0,Yea
passage,103,hr,2264.0,Yea
passage-suspension,103,hr,868.0,Yea
passage-suspension,103,hr,2202.0,Yea
passage-suspension,103,s,328.0,Yea
passage,103,hres,316.0,Yea
passage,103,hr,2401.0,Yea
passage,103,hres,71.0,Yea
passage-suspension,103,hr,3548.0,Yea
passage,103,hr,2518.0,Yea
passage,103,hres,263.0,Yea
passage,103,hr,2295.0,Nay
passage,103,hr,1876.0,Nay
passage,103,hres,246.0,Yea
passage,103,hr,2295.0,Yea
passage,103,hres,134.0,Yea
passage,103,hres,322.0,Yea
passage,103,hr,2739.0,Yea
passage,103,hres,254.0,Yea
passage,103,hr,2333.0,Yea
passage,103,hres,240.0,Yea
passage,103,hres,320.0,Nay
passage,103,hr,2491.0,Yea
passage,103,hres,142.0,Yea
passage-suspension,103,hr,3350.0,Yea
passage,103,hconres,39.0,Yea
passage,103,hr,2518.0,Yea
passage,103,hres,313.0,Yea
passage-suspension,103,s,662.0,Yea
passage-suspension,103,hr,829.0,Yea
passage,103,hres,216.0,Yea
passage-suspension,103,hr,2440.0,Yea
passage,103,hr,4.0,Yea
passage,103,hres,279.0,Yea
passage,103,hres,206.0,Yea
passage-suspension,103,hr,38.0,Yea
passage,103,hr,2491.0,Yea
passage-suspension,103,hr,588.0,Yea
passage-suspension,103,hr,2668.0,Yea
passage,103,hr,322.0,Yea
passage,103,hr,2118.0,Yea
passage,103,hres,293.0,Yea
passage,103,hres,314.0,Yea
passage-suspension,103,hr,3351.0,Yea
passage-suspension,103,hr,2535.0,Yea
passage,103,hres,183.0,Yea
passage,103,hres,172.0,Yea
passage-suspension,103,hr,328.0,Yea
passage,103,hr,1964.0,Yea
passage,103,s,1.0,Yea
passage-suspension,103,hr,1133.0,Yea
passage,103,hres,58.0,Yea
passage-suspension,103,hr,2457.0,Yea
passage,103,hres,298.0,Yea
passage,103,hres,273.0,Yea
passage-suspension,103,hr,965.0,Yea
passage,103,hr,2330.0,Nay
passage,103,hr,2492.0,Yea
passage-suspension,103,hr,1757.0,Not Voting
passage,103,hres,283.0,Yea
passage-suspension,103,hr,617.0,Yea
passage,103,hres,59.0,Yea
passage,103,hr,1430.0,Yea
passage,103,hres,302.0,Yea
passage-suspension,103,hr,3098.0,Yea
passage-suspension,103,hr,707.0,Yea
passage,103,hres,287.0,Yea
passage,103,hr,920.0,Yea
passage,103,hr,2351.0,Yea
passage,103,hr,2244.0,Yea
passage-suspension,103,hr,873.0,Not Voting
passage,103,hr,2403.0,Yea
passage,103,hres,268.0,Not Voting
passage-suspension,103,hr,2201.0,Yea
passage,103,hres,252.0,Yea
passage,103,hres,208.0,Not Voting
passage-suspension,103,hr,2202.0,Yea
passage,103,hres,197.0,Nay
passage,103,hres,262.0,Yea
passage,103,hres,195.0,Not Voting
passage,103,hres,5.0,Yea
passage,103,hr,2010.0,Yea
passage,103,hr,2446.0,Yea
passage,103,hr,20.0,Yea
passage,103,hr,3.0,Yea
passage,103,hres,250.0,Not Voting
passage,103,hjres,267.0,Yea
passage,103,hr,808.0,Yea
passage,103,hres,241.0,Yea
passage,103,hres,200.0,Yea
passage,103,hr,1159.0,Yea
passage,103,hr,20.0,Yea
passage,103,hr,2667.0,Yea
passage,103,hr,1335.0,Yea
passage,103,hr,2445.0,Yea
passage-suspension,103,hr,490.0,Yea
passage,103,hr,820.0,Yea
passage,103,hr,2519.0,Yea
passage-suspension,103,hconres,34.0,Yea
passage,103,hconres,64.0,Yea
passage-suspension,103,hr,3354.0,Yea
passage-suspension,103,hr,239.0,Yea
passage-suspension,103,hr,175.0,Yea
passage-suspension,103,s,252.0,Yea
passage,103,hres,103.0,Yea
passage,103,hr,873.0,Yea
passage,103,hres,138.0,Yea
passage,103,hjres,208.0,Nay
passage,103,hres,149.0,Nay
passage,103,hr,2492.0,Yea
passage-suspension,103,s,164.0,Yea
passage,103,hres,311.0,Nay
passage,103,hres,215.0,Not Voting
passage,103,hres,145.0,Yea
passage-suspension,103,hr,3353.0,Yea
passage-suspension,103,hres,118.0,Yea
passage-suspension,103,hr,750.0,Yea
passage,103,hr,518.0,Yea
passage-suspension,103,hr,4067.0,Yea
passage,103,hres,568.0,Yea
passage-suspension,103,hr,4158.0,Yea
passage,103,hr,1804.0,Yea
passage,103,hr,4277.0,Yea
passage-suspension,103,hr,3498.0,Yea
passage,103,hres,397.0,Yea
passage,103,hres,512.0,Yea
passage-suspension,103,hr,4448.0,Nay
passage,103,hres,416.0,Yea
passage,103,hr,5110.0,Nay
passage,103,hres,388.0,Yea
passage,103,hres,500.0,Yea
passage,103,hr,3759.0,Yea
passage-suspension,103,hr,2843.0,Yea
passage,103,hres,343.0,Present
passage-suspension,103,hr,8.0,Yea
passage,103,hr,4624.0,Yea
passage,103,hr,4801.0,Yea
passage,103,hr,5044.0,Yea
passage-suspension,103,hr,967.0,Nay
passage-suspension,103,s,1919.0,Yea
passage-suspension,103,hr,5139.0,Yea
passage,103,hr,4779.0,Yea
passage-suspension,103,hr,4476.0,Yea
passage-suspension,103,hr,4533.0,Yea
passage-suspension,103,hr,5044.0,Yea
passage-suspension,103,s,1225.0,Yea
passage,103,hres,312.0,Yea
passage-suspension,103,s,986.0,Yea
passage,103,hr,4278.0,Yea
passage,103,hres,565.0,Yea
passage,103,hr,4606.0,Yea
passage,103,hres,564.0,Yea
passage,103,hres,570.0,Yea
passage-suspension,103,hr,2129.0,Yea
passage,103,hres,441.0,Yea
passage,103,s,2182.0,Yea
passage,103,hres,537.0,Yea
passage,103,hr,3221.0,Yea
passage,103,s,1066.0,Yea
passage-suspension,103,hr,4277.0,Yea
passage,103,s,2000.0,Yea
passage-suspension,103,hconres,222.0,Not Voting
passage-suspension,103,hr,3191.0,Yea
passage,103,hres,331.0,Yea
passage,103,hres,422.0,Yea
passage,103,s,1357.0,Yea
passage,103,hres,384.0,Yea
passage,103,hres,429.0,Yea
passage,103,hjres,373.0,Nay
passage,103,hr,3474.0,Yea
passage,103,hres,401.0,Yea
passage,103,hr,4299.0,Yea
passage,103,hr,3345.0,Yea
passage,103,hres,579.0,Yea
passage,103,hconres,218.0,Yea
passage-suspension,103,hr,4867.0,Yea
passage-suspension,103,hr,4034.0,Yea
passage-suspension,103,hres,476.0,Yea
passage,103,hres,417.0,Yea
passage-suspension,103,hres,394.0,Yea
passage,103,hres,474.0,Yea
passage-suspension,103,s,2004.0,Yea
passage,103,hr,4822.0,Yea
passage,103,hr,4296.0,Yea
passage-suspension,103,hr,4278.0,Yea
passage,103,s,208.0,Yea
passage-suspension,103,hr,2947.0,Yea
passage,103,hr,4453.0,Yea
passage,103,s,636.0,Not Voting
passage,103,s,1569.0,Yea
passage,103,hres,395.0,Yea
passage,103,hres,418.0,Yea
passage,103,hres,550.0,Yea
passage-suspension,103,hr,1520.0,Yea
passage-suspension,103,hr,4533.0,Yea
passage,103,hres,447.0,Yea
passage-suspension,103,hconres,279.0,Not Voting
passage,103,hres,526.0,Yea
passage,103,s,1587.0,Yea
passage,103,hres,461.0,Yea
passage,103,hres,450.0,Yea
passage,103,hr,4539.0,Not Voting
passage-suspension,103,hconres,286.0,Not Voting
passage,103,hres,444.0,Yea
passage,103,hr,4650.0,Yea
passage,103,hres,563.0,Nay
passage-suspension,103,hr,5108.0,Not Voting
passage,103,hres,336.0,Not Voting
passage-suspension,103,hr,4308.0,Not Voting
passage-suspension,103,hconres,290.0,Yea
passage,103,hr,4602.0,Yea
passage,103,hr,4603.0,Yea
passage,103,hr,4422.0,Yea
passage,103,hr,4568.0,Yea
passage,103,hres,536.0,Yea
passage-suspension,103,hr,3626.0,Yea
passage,103,hres,439.0,Not Voting
passage,103,hres,443.0,Yea
passage-suspension,103,s,1919.0,Yea
passage,103,hr,4506.0,Yea
passage,103,hres,523.0,Yea
passage,103,s,24.0,Yea
passage-suspension,103,hr,3636.0,Yea
passage-suspension,103,s,1225.0,Yea
passage,103,hres,556.0,Yea
passage-suspension,103,hr,3770.0,Yea
passage-suspension,103,hr,3693.0,Yea
passage-suspension,103,hr,4545.0,Yea
passage,103,hr,4624.0,Yea
passage-suspension,103,sconres,31.0,Yea
passage-suspension,103,s,1654.0,Yea
passage-suspension,103,hres,329.0,Yea
passage,103,hjres,103.0,Nay
passage-suspension,103,hr,4066.0,Yea
passage,103,hr,4426.0,Yea
passage,103,hr,4506.0,Yea
passage-suspension,103,hr,3813.0,Yea
passage,103,hr,2884.0,Yea
passage,103,hres,375.0,Yea
passage,103,hr,4650.0,Yea
passage,104,hres,156.0,Nay
passage,104,hr,117.0,Yea
passage-suspension,104,s,1322.0,Yea
passage,104,hr,889.0,Nay
passage,104,sconres,31.0,Yea
passage,104,hr,1943.0,Not Voting
passage,104,hr,1833.0,Nay
passage-suspension,104,hconres,53.0,Yea
passage,104,hres,38.0,Nay
passage-suspension,104,hjres,111.0,Yea
passage,104,hr,2058.0,Yea
passage,104,hr,9.0,Nay
passage,104,hr,925.0,Nay
passage,104,hr,2002.0,Yea
passage,104,hr,1976.0,Nay
passage-suspension,104,hjres,110.0,Yea
passage,104,hres,135.0,Yea
passage-suspension,104,hjres,112.0,Yea
passage,104,hres,252.0,Nay
passage-suspension,104,s,2.0,Not Voting
passage-suspension,104,hconres,117.0,Yea
passage,104,hr,1854.0,Nay
veto-override,104,hr,1058.0,Nay
passage-suspension,104,hr,1240.0,Yea
passage-suspension,104,hr,2677.0,Nay
passage,104,hres,125.0,Yea
passage,104,hr,2076.0,Nay
passage,104,hr,2491.0,Nay
passage,104,hres,5.0,Nay
passage,104,hjres,102.0,Nay
passage,104,hr,2525.0,Yea
passage-suspension,104,hr,2418.0,Yea
passage,104,hres,296.0,Not Voting
passage,104,hr,2519.0,Yea
passage,104,hr,2274.0,Yea
passage,104,hres,273.0,Nay
passage,104,hr,2126.0,Nay
passage-suspension,104,hr,1804.0,Nay
passage,104,hres,222.0,Not Voting
passage,104,hr,1905.0,Yea
passage,104,hres,107.0,Yea
passage,104,hres,290.0,Nay
passage,104,hr,483.0,Yea
passage-suspension,104,hr,694.0,Yea
passage,104,hres,270.0,Nay
passage,104,hconres,67.0,Nay
passage,104,hr,1977.0,Nay
passage,104,hres,205.0,Yea
passage,104,hr,889.0,Yea
passage,104,hr,1530.0,Not Voting
passage,104,s,21.0,Nay
passage,104,hr,2621.0,Not Voting
passage,104,hres,130.0,Nay
passage-suspension,104,hr,531.0,Not Voting
passage,104,hr,1058.0,Nay
passage-suspension,104,hr,2150.0,Yea
passage,104,hres,105.0,Nay
passage,104,hr,2126.0,Nay
passage-suspension,104,hr,402.0,Not Voting
passage,104,hres,179.0,Nay
passage-suspension,104,hr,2684.0,Yea
passage,104,s,244.0,Yea
passage,104,s,1.0,Yea
passage,104,hres,307.0,Nay
passage,104,hres,119.0,Nay
passage,104,hr,1854.0,Not Voting
passage,104,hres,301.0,Not Voting
passage,104,hr,2099.0,Nay
passage,104,hr,660.0,Yea
passage,104,hres,304.0,Yea
passage,104,s,395.0,Nay
passage,104,hres,140.0,Yea
passage,104,hr,2076.0,Nay
passage,104,hr,2491.0,Nay
passage,104,hres,192.0,Yea
passage,104,hconres,67.0,Nay
passage-suspension,104,hres,247.0,Nay
passage,104,hr,2002.0,Nay
passage-suspension,104,hr,657.0,Yea
passage,104,hres,257.0,Nay
passage,104,hr,39.0,Not Voting
passage-suspension,104,hr,2353.0,Yea
passage,104,hr,1977.0,Nay
passage,104,hres,88.0,Nay
passage,104,hr,1361.0,Yea
passage,104,hr,1868.0,Yea
passage,104,hr,2546.0,Nay
passage,104,hr,2020.0,Yea
passage,104,hr,1976.0,Nay
passage,104,hres,93.0,Nay
passage,104,hconres,17.0,Yea
passage,104,hr,2020.0,Nay
passage,104,hres,245.0,Not Voting
passage,104,hres,267.0,Nay
passage,104,hres,83.0,Nay
passage-suspension,104,hjres,69.0,Not Voting
passage,104,hres,253.0,Nay
passage,104,hr,961.0,Nay
passage,104,hr,1.0,Yea
passage-suspension,104,hr,1590.0,Nay
passage,104,hres,251.0,Nay
passage,104,hr,2126.0,Nay
passage,104,hres,92.0,Nay
passage,104,hr,2425.0,Nay
passage,104,hr,400.0,Yea
passage,104,hres,183.0,Not Voting
passage,104,hr,1868.0,Yea
passage,104,hres,109.0,Not Voting
passage,104,hr,2491.0,Nay
passage,104,hres,225.0,Nay
passage,104,hres,224.0,Not Voting
passage-suspension,104,hjres,123.0,Yea
passage,104,hres,226.0,Nay
passage,104,hr,2127.0,Nay
passage,104,hjres,134.0,Yea
passage,104,hres,291.0,Nay
passage,104,hres,208.0,Yea
passage-suspension,104,hr,716.0,Yea
passage-suspension,104,hr,2243.0,Yea
passage,104,hr,1817.0,Nay
passage,104,hr,2564.0,Yea
passage,104,hres,272.0,Nay
passage-suspension,104,hres,120.0,Yea
passage,104,hr,2099.0,Nay
passage,104,hres,207.0,Nay
passage,104,hres,322.0,Yea
passage,104,hres,302.0,Nay
passage,104,hres,309.0,Not Voting
passage-suspension,104,hjres,132.0,Not Voting
passage,104,hr,1817.0,Nay
passage-suspension,104,hr,260.0,Nay
passage,104,hr,1788.0,Yea
passage,104,hres,232.0,Nay
passage-suspension,104,hr,965.0,Yea
passage,104,hr,1944.0,Nay
passage-suspension,104,hr,562.0,Yea
passage-suspension,104,hr,558.0,Nay
passage,104,hres,271.0,Nay
passage,104,hres,306.0,Yea
passage,104,hres,293.0,Not Voting
passage,104,hr,1158.0,Nay
passage,104,hr,2770.0,Nay
passage,104,hconres,122.0,Nay
passage,104,hres,297.0,Not Voting
passage-suspension,104,hr,517.0,Yea
passage-suspension,104,hr,536.0,Yea
passage-suspension,104,hr,1296.0,Yea
passage,104,hres,231.0,Not Voting
passage,104,hres,175.0,Nay
passage-suspension,104,hr,869.0,Yea
passage-suspension,104,hr,1091.0,Yea
passage,104,hres,219.0,Yea
passage,104,hres,101.0,Nay
passage,104,hr,2405.0,Nay
passage,104,hr,665.0,Yea
passage,104,hr,926.0,Yea
passage,104,hr,1158.0,Nay
passage,104,hr,2586.0,Nay
passage,104,hr,668.0,Yea
passage,104,hr,2492.0,Not Voting
passage,104,hres,258.0,Nay
passage,104,hres,201.0,Nay
passage,104,hconres,109.0,Not Voting
passage,104,hres,96.0,Not Voting
passage,104,hres,155.0,Nay
passage,104,hres,261.0,Nay
passage,104,hres,256.0,Nay
passage,104,hres,262.0,Nay
passage,104,hr,1905.0,Yea
passage,104,hres,342.0,Nay
passage-suspension,104,hres,349.0,Nay
passage,104,hconres,141.0,Not Voting
passage,104,s,1124.0,Nay
veto-override,104,hr,1977.0,Not Voting
veto-override,104,hr,1530.0,Not Voting
passage-suspension,104,hr,2657.0,Yea
passage,104,hres,353.0,Yea
passage,104,hr,2546.0,Nay
passage,104,hres,330.0,Nay
passage,104,hr,1643.0,Yea
passage,104,hr,2924.0,Not Voting
passage-suspension,116,hr,6210.0,Yea
passage,116,hr,2486.0,Yea
passage,116,hr,2486.0,Yea
passage-suspension,116,hr,8337.0,Yea
passage,116,hr,2.0,Yea
passage,116,hres,965.0,Yea
passage,116,hr,6800.0,Yea
passage,116,hres,1028.0,Yea
passage,116,hr,6395.0,Yea
passage,116,hr,1957.0,Yea
passage-suspension,116,hr,5664.0,Yea
passage-suspension,116,hr,7909.0,Yea
passage,116,hres,967.0,Yea
passage-suspension,116,s,979.0,Yea
passage-suspension,116,hr,5758.0,Yea
passage-suspension,116,hjres,110.0,Yea
passage,116,hres,1224.0,Yea
passage,116,hres,1271.0,Yea
passage-suspension,116,hr,8900.0,Yea
passage-suspension,116,hjres,107.0,Yea
passage,116,hres,1161.0,Yea
passage,116,hr,925.0,Yea
passage,116,hr,6395.0,Yea
passage,116,hres,1129.0,Yea
passage-suspension,116,hres,512.0,Yea
passage,116,hres,1244.0,Yea
veto-override,116,hr,6395.0,Yea
passage-suspension,116,s,461.0,Yea
passage-suspension,116,hres,1155.0,Yea
passage-suspension,116,hr,451.0,Yea
passage,116,hr,4447.0,Yea
passage-suspension,116,hr,8354.0,Yea
passage-suspension,116,hr,9051.0,Yea
passage,116,hr,1425.0,Yea
passage,116,hres,981.0,Yea
passage-suspension,116,hr,4894.0,Yea
passage-suspension,116,s,2193.0,Yea
passage-suspension,116,hr,6782.0,Not Voting
passage-suspension,116,hr,7010.0,Yea
passage,116,hr,51.0,Yea
